Name,\\pi3\FIC-40425
Data Type,Float 32
Number of Values,25235
Time,Value,Value Attributes
2-Apr-2023 17:07:03.05426,34.60
2-Apr-2023 16:59:25.28911,34.54
2-Apr-2023 16:58:25.22627,35.39
2-Apr-2023 16:55:55.09871,33.68
2-Apr-2023 16:43:58.14705,34.66
2-Apr-2023 16:42:57.97821,34.59
2-Apr-2023 16:38:16.43127,34.04
2-Apr-2023 16:37:16.36046,33.75
2-Apr-2023 16:34:20.85228,35.02
2-Apr-2023 16:33:00.26215,33.41
2-Apr-2023 16:31:57.95016,34.64
2-Apr-2023 16:30:57.93034,35.20
2-Apr-2023 16:29:21.17319,33.43
2-Apr-2023 16:24:34.67294,35.09
2-Apr-2023 16:23:24.37247,33.60
2-Apr-2023 16:22:03.93933,34.72
2-Apr-2023 16:19:33.99979,34.78
2-Apr-2023 16:16:48.90927,35.32
2-Apr-2023 16:15:48.75244,32.85
2-Apr-2023 16:14:48.48959,34.64
2-Apr-2023 16:12:03.35307,36.33
2-Apr-2023 16:10:55.01373,34.39
2-Apr-2023 16:04:45.83022,34.73
2-Apr-2023 16:02:45.23553,35.56
2-Apr-2023 16:01:41.95351,35.71
2-Apr-2023 16:00:41.83368,34.15
2-Apr-2023 15:57:09.74615,34.07
2-Apr-2023 15:55:43.06764,35.23
2-Apr-2023 15:53:22.36768,34.38
2-Apr-2023 15:51:36.29092,34.96
2-Apr-2023 15:50:36.11909,35.14
2-Apr-2023 15:49:34.88818,34.85
2-Apr-2023 15:43:55.23956,34.47
2-Apr-2023 15:39:52.41309,35.27
2-Apr-2023 15:37:49.07524,33.93
2-Apr-2023 15:36:22.42271,34.74
2-Apr-2023 15:34:37.41203,33.72
2-Apr-2023 15:30:34.81857,35.74
2-Apr-2023 15:29:34.65675,33.84
2-Apr-2023 15:24:40.84203,35.01
2-Apr-2023 15:23:32.54567,34.83
2-Apr-2023 15:22:32.47385,34.38
2-Apr-2023 14:57:08.06575,34.86
2-Apr-2023 14:52:24.44868,35.06
2-Apr-2023 14:42:30.99088,35.27
2-Apr-2023 14:41:19.55533,34.77
2-Apr-2023 14:40:18.37944,34.25
2-Apr-2023 14:39:18.2316,34.87
2-Apr-2023 14:36:58.3427,35.01
2-Apr-2023 14:35:58.08086,34.01
2-Apr-2023 14:34:48.61743,35.83
2-Apr-2023 14:33:07.65601,33.70
2-Apr-2023 14:32:02.51485,35.07
2-Apr-2023 14:30:54.08849,35.13
2-Apr-2023 14:29:53.90765,34.64
2-Apr-2023 14:27:31.89462,35.16
2-Apr-2023 14:26:21.68314,34.38
2-Apr-2023 14:25:21.47531,35.80
2-Apr-2023 14:23:37.33368,35.13
2-Apr-2023 14:22:36.16779,34.09
2-Apr-2023 14:05:40.7271,34.07
2-Apr-2023 14:04:40.61227,40.38
2-Apr-2023 14:03:40.39844,30.25
2-Apr-2023 14:02:40.25661,33.92
2-Apr-2023 13:46:20.66521,34.36
2-Apr-2023 13:42:37.65201,34.55
2-Apr-2023 13:41:37.51918,32.01
2-Apr-2023 13:40:37.26634,34.47
2-Apr-2023 13:39:34.04932,33.87
2-Apr-2023 13:23:52.48337,33.80
2-Apr-2023 13:22:24.81378,34.89
2-Apr-2023 13:21:18.57756,34.33
2-Apr-2023 13:11:46.38113,35.08
2-Apr-2023 13:10:43.2341,34.28
2-Apr-2023 13:09:43.14627,37.18
2-Apr-2023 13:08:42.72545,34.25
2-Apr-2023 13:07:41.54355,34.85
2-Apr-2023 13:06:40.42166,35.31
2-Apr-2023 13:05:40.37483,34.98
2-Apr-2023 13:04:17.84157,35.08
2-Apr-2023 13:03:17.69174,35.15
2-Apr-2023 13:01:42.90471,33.59
2-Apr-2023 13:00:31.42915,36.47
2-Apr-2023 12:59:30.36026,35.31
2-Apr-2023 12:58:29.09438,31.16
2-Apr-2023 12:57:28.79054,32.72
2-Apr-2023 12:56:28.68771,51.60
2-Apr-2023 12:54:07.86073,20.45
2-Apr-2023 12:53:07.72391,11.93
2-Apr-2023 12:44:11.82478,0.32
2-Apr-2023 12:01:43.13672,0.00
2-Apr-2023 11:51:39.03529,12.75
2-Apr-2023 11:47:37.80838,12.75
2-Apr-2023 11:46:36.67845,5.63
2-Apr-2023 11:36:50.72751,13.56
2-Apr-2023 11:32:23.71924,13.91
2-Apr-2023 11:31:23.53741,14.17
2-Apr-2023 11:23:35.85861,8.58
2-Apr-2023 11:22:35.7968,18.16
2-Apr-2023 11:21:34.5759,36.20
2-Apr-2023 11:20:23.05634,36.02
2-Apr-2023 11:18:57.38989,34.69
2-Apr-2023 11:17:38.92088,34.25
2-Apr-2023 11:15:53.05115,34.02
2-Apr-2023 11:12:16.81638,35.02
2-Apr-2023 11:10:33.90482,34.18
2-Apr-2023 11:09:33.80899,35.76
2-Apr-2023 11:08:31.80603,34.85
2-Apr-2023 11:06:34.71162,35.15
2-Apr-2023 11:05:30.39748,35.52
2-Apr-2023 11:03:52.67325,34.18
2-Apr-2023 11:02:10.74675,36.21
2-Apr-2023 11:00:58.44916,34.44
2-Apr-2023 10:58:29.85574,35.18
2-Apr-2023 10:57:29.70786,34.36
2-Apr-2023 10:56:29.62602,35.05
2-Apr-2023 10:55:29.51819,33.85
2-Apr-2023 10:54:28.4633,35.34
2-Apr-2023 10:53:27.25941,35.01
2-Apr-2023 10:52:27.11157,34.91
2-Apr-2023 10:51:17.80716,34.61
2-Apr-2023 10:50:16.77628,35.58
2-Apr-2023 10:48:25.69521,35.31
2-Apr-2023 10:47:25.53337,33.99
2-Apr-2023 10:46:09.18851,37.38
2-Apr-2023 10:45:03.95135,34.01
2-Apr-2023 10:44:03.80252,37.22
2-Apr-2023 10:43:02.75763,34.04
2-Apr-2023 10:39:45.14005,35.36
2-Apr-2023 10:37:55.03102,34.33
2-Apr-2023 10:36:54.93021,34.80
2-Apr-2023 10:35:53.7533,36.17
2-Apr-2023 10:34:50.58427,33.73
2-Apr-2023 10:33:47.37425,34.81
2-Apr-2023 10:32:39.17091,34.50
2-Apr-2023 10:31:18.69179,35.42
2-Apr-2023 10:30:17.54388,36.04
2-Apr-2023 10:29:17.38106,34.48
2-Apr-2023 10:28:15.20709,36.90
2-Apr-2023 10:27:05.93768,32.95
2-Apr-2023 10:26:05.83685,34.71
2-Apr-2023 10:25:05.61102,34.59
2-Apr-2023 10:24:05.38318,35.17
2-Apr-2023 10:22:58.0809,35.33
2-Apr-2023 10:21:46.75035,34.58
2-Apr-2023 10:20:00.78261,34.85
2-Apr-2023 10:19:00.77377,33.70
2-Apr-2023 10:17:53.45448,34.30
2-Apr-2023 10:16:27.87004,33.55
2-Apr-2023 10:15:26.70615,34.00
2-Apr-2023 10:13:14.21271,33.72
2-Apr-2023 10:12:09.02055,33.96
2-Apr-2023 10:11:01.80327,34.28
2-Apr-2023 10:10:01.54942,34.08
2-Apr-2023 10:09:01.4136,34.01
2-Apr-2023 10:07:13.32872,33.61
2-Apr-2023 10:04:10.20805,34.34
2-Apr-2023 10:03:10.06723,33.40
2-Apr-2023 10:02:10.0074,32.82
2-Apr-2023 10:00:56.68573,35.19
2-Apr-2023 09:59:55.49483,32.32
2-Apr-2023 09:58:55.364,36.08
2-Apr-2023 09:57:55.20216,34.51
2-Apr-2023 09:47:09.07201,33.42
2-Apr-2023 09:45:51.55507,33.13
2-Apr-2023 09:44:51.51926,33.69
2-Apr-2023 09:43:16.6342,33.93
2-Apr-2023 09:42:14.40825,34.55
2-Apr-2023 09:41:13.18234,33.71
2-Apr-2023 09:39:56.70647,33.54
2-Apr-2023 09:38:49.46619,34.27
2-Apr-2023 09:37:26.92093,33.75
2-Apr-2023 09:36:25.67104,34.46
2-Apr-2023 09:35:15.20354,34.86
2-Apr-2023 09:34:14.9687,32.28
2-Apr-2023 09:33:13.80281,33.89
2-Apr-2023 09:32:02.46027,34.16
2-Apr-2023 09:31:00.41832,33.78
2-Apr-2023 09:30:00.25648,34.64
2-Apr-2023 09:29:00.20465,32.74
2-Apr-2023 09:27:29.49988,35.82
2-Apr-2023 09:26:28.41298,30.30
2-Apr-2023 09:25:28.29315,34.50
2-Apr-2023 09:24:03.70576,32.90
2-Apr-2023 09:21:51.27934,34.45
2-Apr-2023 09:20:50.14044,33.25
2-Apr-2023 09:19:50.04861,34.61
2-Apr-2023 09:18:49.94778,34.78
2-Apr-2023 09:17:48.8429,33.14
2-Apr-2023 09:16:48.72707,33.52
2-Apr-2023 09:15:47.64717,32.27
2-Apr-2023 09:14:46.49728,35.75
2-Apr-2023 09:13:46.35844,32.92
2-Apr-2023 09:12:46.23862,33.88
2-Apr-2023 09:11:46.1588,34.79
2-Apr-2023 09:10:46.09297,31.79
2-Apr-2023 09:09:44.93507,33.70
2-Apr-2023 09:08:17.33849,34.48
2-Apr-2023 09:07:15.21454,34.75
2-Apr-2023 09:05:55.66347,33.12
2-Apr-2023 09:04:37.18547,33.87
2-Apr-2023 09:02:49.2606,33.64
2-Apr-2023 09:01:49.13477,34.27
2-Apr-2023 09:00:27.71158,34.28
2-Apr-2023 08:59:25.55463,32.95
2-Apr-2023 08:58:25.32979,34.92
2-Apr-2023 08:57:25.24596,34.90
2-Apr-2023 08:56:19.96381,32.90
2-Apr-2023 08:54:14.68883,34.62
2-Apr-2023 08:44:50.31088,34.29
2-Apr-2023 08:43:43.0986,32.91
2-Apr-2023 08:41:57.26785,34.61
2-Apr-2023 08:40:56.14597,34.26
2-Apr-2023 08:39:54.07001,33.04
2-Apr-2023 08:38:48.69385,34.62
2-Apr-2023 08:37:48.59802,33.71
2-Apr-2023 08:36:47.48714,32.31
2-Apr-2023 08:35:47.3123,36.04
2-Apr-2023 08:34:47.20847,33.54
2-Apr-2023 08:29:01.70247,34.41
2-Apr-2023 08:26:51.31416,33.75
2-Apr-2023 08:24:56.20483,35.10
2-Apr-2023 08:23:55.07195,32.88
2-Apr-2023 08:22:54.95911,33.63
2-Apr-2023 08:21:48.70389,34.91
2-Apr-2023 08:20:47.57899,33.06
2-Apr-2023 08:19:46.43311,36.56
2-Apr-2023 08:18:45.88727,33.06
2-Apr-2023 08:15:27.17361,33.88
2-Apr-2023 08:08:16.85222,33.15
2-Apr-2023 08:07:15.79832,33.45
2-Apr-2023 08:06:15.6805,33.57
2-Apr-2023 08:05:15.67967,34.09
2-Apr-2023 08:00:45.71948,34.14
2-Apr-2023 07:57:30.72908,34.19
2-Apr-2023 07:56:28.57413,32.21
2-Apr-2023 07:55:25.4321,34.11
2-Apr-2023 07:54:25.33028,34.27
2-Apr-2023 07:53:25.19244,31.44
2-Apr-2023 07:52:25.12762,34.43
2-Apr-2023 07:51:23.99072,32.48
2-Apr-2023 07:50:23.9169,34.73
2-Apr-2023 07:49:23.78307,31.91
2-Apr-2023 07:48:22.55917,34.88
2-Apr-2023 07:47:22.36334,32.62
2-Apr-2023 07:46:17.14519,33.99
2-Apr-2023 07:43:49.54379,34.13
2-Apr-2023 07:42:24.9734,32.31
2-Apr-2023 07:41:23.81851,33.37
2-Apr-2023 07:40:23.60966,33.83
2-Apr-2023 07:39:21.57172,33.83
2-Apr-2023 07:38:19.37776,34.46
2-Apr-2023 07:37:19.07591,34.27
2-Apr-2023 07:36:17.96503,33.28
2-Apr-2023 07:35:15.77907,33.93
2-Apr-2023 07:32:34.5858,34.44
2-Apr-2023 07:30:58.77269,34.24
2-Apr-2023 07:29:11.80489,32.83
2-Apr-2023 07:25:25.58548,33.85
2-Apr-2023 07:18:49.38724,34.10
2-Apr-2023 07:17:49.1884,33.23
2-Apr-2023 07:15:41.9213,34.42
2-Apr-2023 07:14:41.75647,32.76
2-Apr-2023 07:12:53.83159,33.85
2-Apr-2023 07:11:29.28419,36.43
2-Apr-2023 07:10:29.26738,35.79
2-Apr-2023 07:09:29.24255,32.77
2-Apr-2023 07:07:58.69179,35.54
2-Apr-2023 07:06:58.62296,31.46
2-Apr-2023 07:05:57.53807,34.81
2-Apr-2023 07:04:26.8853,33.29
2-Apr-2023 07:02:09.51054,33.39
2-Apr-2023 07:00:43.9901,34.25
2-Apr-2023 06:58:28.36946,32.88
2-Apr-2023 06:57:27.28456,34.64
2-Apr-2023 06:56:02.86719,33.28
2-Apr-2023 06:55:02.71635,33.80
2-Apr-2023 06:53:17.72368,33.56
2-Apr-2023 06:51:37.91931,35.38
2-Apr-2023 06:50:37.85349,33.26
2-Apr-2023 06:49:36.72859,34.24
2-Apr-2023 06:48:34.63864,37.22
2-Apr-2023 06:47:34.55881,30.14
2-Apr-2023 06:46:34.42699,34.28
2-Apr-2023 06:45:05.79134,34.35
2-Apr-2023 06:43:03.63556,33.75
2-Apr-2023 06:41:58.3524,34.91
2-Apr-2023 06:40:58.26857,33.74
2-Apr-2023 06:39:58.20375,34.20
2-Apr-2023 06:38:45.75414,34.00
2-Apr-2023 06:37:30.30632,34.14
2-Apr-2023 06:36:30.17549,34.16
2-Apr-2023 06:35:11.6745,33.85
2-Apr-2023 06:34:08.57948,36.73
2-Apr-2023 06:33:07.42159,35.75
2-Apr-2023 06:32:07.32076,34.06
2-Apr-2023 06:31:00.04846,33.86
2-Apr-2023 06:29:59.90564,34.53
2-Apr-2023 06:28:59.6478,34.24
2-Apr-2023 06:27:59.46397,33.62
2-Apr-2023 06:26:49.07448,34.95
2-Apr-2023 06:25:47.90559,32.34
2-Apr-2023 06:24:46.76369,35.18
2-Apr-2023 06:23:45.69481,34.47
2-Apr-2023 06:22:45.54597,33.81
2-Apr-2023 06:21:45.23312,34.30
2-Apr-2023 06:20:44.16724,34.87
2-Apr-2023 06:19:43.03735,33.79
2-Apr-2023 06:18:30.80675,34.49
2-Apr-2023 06:17:30.73491,33.28
2-Apr-2023 06:16:29.71902,35.00
2-Apr-2023 06:15:29.6132,33.49
2-Apr-2023 06:14:28.53531,34.76
2-Apr-2023 06:13:27.44441,33.94
2-Apr-2023 06:12:27.3736,32.66
2-Apr-2023 06:11:27.28877,34.14
2-Apr-2023 06:10:26.19287,34.14
2-Apr-2023 06:09:25.07898,33.32
2-Apr-2023 06:07:36.11604,33.39
2-Apr-2023 06:04:24.69684,34.14
2-Apr-2023 06:03:24.48601,34.30
2-Apr-2023 06:02:23.41412,33.54
2-Apr-2023 06:01:22.26822,35.37
2-Apr-2023 06:00:22.1364,34.37
2-Apr-2023 05:59:18.91737,32.91
2-Apr-2023 05:58:05.48869,33.97
2-Apr-2023 05:55:54.94537,34.37
2-Apr-2023 05:54:54.91655,32.77
2-Apr-2023 05:53:53.71666,35.29
2-Apr-2023 05:52:49.68057,33.42
2-Apr-2023 05:51:49.55576,34.32
2-Apr-2023 05:50:48.46986,33.05
2-Apr-2023 05:49:40.1925,33.88
2-Apr-2023 05:48:37.07248,35.73
2-Apr-2023 05:47:35.9536,32.94
2-Apr-2023 05:46:14.47839,34.96
2-Apr-2023 05:43:42.47072,32.78
2-Apr-2023 05:42:38.23763,33.20
2-Apr-2023 05:41:35.04961,33.22
2-Apr-2023 05:40:35.00078,34.71
2-Apr-2023 05:39:31.87175,34.70
2-Apr-2023 05:38:30.55585,32.83
2-Apr-2023 05:35:42.52914,34.23
2-Apr-2023 05:34:42.41933,33.32
2-Apr-2023 05:33:42.27649,34.59
2-Apr-2023 05:22:02.67093,34.93
2-Apr-2023 05:21:02.4581,22.89
2-Apr-2023 05:20:02.40933,34.94
2-Apr-2023 05:19:01.43239,33.01
2-Apr-2023 05:17:50.16185,33.98
2-Apr-2023 05:16:41.86249,33.34
2-Apr-2023 05:15:40.7626,33.13
2-Apr-2023 05:14:29.45107,33.55
2-Apr-2023 05:13:28.20515,34.28
2-Apr-2023 05:11:42.13341,33.98
2-Apr-2023 05:10:40.9765,34.59
2-Apr-2023 05:09:39.7346,33.80
2-Apr-2023 05:08:33.32338,33.02
2-Apr-2023 05:07:32.19148,34.33
2-Apr-2023 05:06:32.07866,33.05
2-Apr-2023 05:02:45.95926,34.31
2-Apr-2023 05:01:28.51231,35.01
2-Apr-2023 05:00:25.3313,33.58
2-Apr-2023 04:59:24.0564,33.61
2-Apr-2023 04:55:38.05699,33.85
2-Apr-2023 04:54:11.42247,33.75
2-Apr-2023 04:53:11.29564,32.89
2-Apr-2023 04:52:08.08562,35.28
2-Apr-2023 04:51:07.9928,33.26
2-Apr-2023 04:50:00.6535,35.93
2-Apr-2023 04:49:00.52167,32.62
2-Apr-2023 04:48:00.31384,33.18
2-Apr-2023 04:44:50.57976,33.80
2-Apr-2023 04:38:11.18231,33.39
2-Apr-2023 04:36:45.65987,33.67
2-Apr-2023 04:35:41.37177,34.50
2-Apr-2023 04:34:41.13992,33.54
2-Apr-2023 04:33:41.12311,32.48
2-Apr-2023 04:32:20.63399,33.46
2-Apr-2023 04:30:41.77069,33.69
2-Apr-2023 04:28:00.85844,33.81
2-Apr-2023 04:25:53.54733,34.29
2-Apr-2023 04:24:17.78323,33.00
2-Apr-2023 04:22:57.2771,33.53
2-Apr-2023 04:21:57.17528,34.09
2-Apr-2023 04:20:57.06044,39.98
2-Apr-2023 04:19:56.94362,33.67
2-Apr-2023 04:18:15.95819,33.50
2-Apr-2023 04:11:23.3979,33.36
2-Apr-2023 04:10:06.11998,33.57
2-Apr-2023 04:09:02.86395,33.46
2-Apr-2023 04:06:54.45178,32.72
2-Apr-2023 04:02:48.92914,34.30
2-Apr-2023 04:01:48.75731,32.87
2-Apr-2023 04:00:27.1441,33.90
2-Apr-2023 03:59:27.08228,34.66
2-Apr-2023 03:58:26.87946,33.17
2-Apr-2023 03:53:21.05597,33.73
2-Apr-2023 03:51:36.14029,33.52
2-Apr-2023 03:50:23.73668,32.34
2-Apr-2023 03:49:23.65085,33.56
2-Apr-2023 03:48:23.47902,35.72
2-Apr-2023 03:47:23.3642,33.84
2-Apr-2023 03:45:53.82748,33.72
2-Apr-2023 03:40:50.83919,34.88
2-Apr-2023 03:35:46.99284,33.50
2-Apr-2023 03:34:36.63036,36.34
2-Apr-2023 03:33:36.42953,33.65
2-Apr-2023 03:32:35.26064,34.66
2-Apr-2023 03:30:56.35933,32.85
2-Apr-2023 03:29:56.2415,30.34
2-Apr-2023 03:28:54.98061,33.84
2-Apr-2023 03:27:50.80652,36.61
2-Apr-2023 03:26:39.41797,32.89
2-Apr-2023 03:22:54.25563,33.45
2-Apr-2023 02:58:47.34264,32.87
2-Apr-2023 02:41:33.64479,33.97
2-Apr-2023 02:40:26.44856,32.75
2-Apr-2023 02:27:13.52576,32.89
2-Apr-2023 01:39:13.96333,33.91
2-Apr-2023 01:34:39.68787,32.54
2-Apr-2023 01:31:37.02623,34.87
2-Apr-2023 01:30:36.8564,33.67
2-Apr-2023 01:27:20.30087,33.63
2-Apr-2023 01:24:42.32481,35.09
2-Apr-2023 01:23:42.18797,32.70
2-Apr-2023 00:34:44.47786,33.58
2-Apr-2023 00:24:24.68138,33.36
1-Apr-2023 23:19:26.79111,33.72
1-Apr-2023 22:24:03.99548,33.78
1-Apr-2023 20:22:31.26704,33.81
1-Apr-2023 20:00:05.2643,33.08
1-Apr-2023 19:58:53.99376,32.54
1-Apr-2023 19:22:34.22092,33.17
1-Apr-2023 18:58:23.19463,34.12
1-Apr-2023 18:55:52.37688,33.18
1-Apr-2023 18:28:24.94194,33.82
1-Apr-2023 18:08:19.76518,32.63
1-Apr-2023 16:08:07.30476,33.13
1-Apr-2023 16:07:07.17694,32.09
1-Apr-2023 16:04:16.01204,33.59
1-Apr-2023 16:01:15.71655,31.97
1-Apr-2023 15:57:14.08116,33.23
1-Apr-2023 15:53:15.45195,32.33
1-Apr-2023 15:35:38.87265,33.14
1-Apr-2023 15:22:51.38277,33.22
1-Apr-2023 15:21:51.18893,34.26
1-Apr-2023 15:20:40.88846,32.55
1-Apr-2023 15:16:25.8222,33.35
1-Apr-2023 15:15:02.3259,31.83
1-Apr-2023 15:14:01.161,35.15
1-Apr-2023 15:13:01.00317,32.85
1-Apr-2023 15:12:00.76534,33.28
1-Apr-2023 15:10:37.22202,33.64
1-Apr-2023 14:54:37.58788,33.36
1-Apr-2023 14:53:24.24521,33.18
1-Apr-2023 14:22:06.68661,33.44
1-Apr-2023 14:21:00.4464,33.19
1-Apr-2023 13:57:19.92192,32.65
1-Apr-2023 13:56:19.83009,32.59
1-Apr-2023 13:22:32.11894,33.06
1-Apr-2023 13:19:10.26608,32.88
1-Apr-2023 13:18:10.11026,31.80
1-Apr-2023 13:17:09.89842,31.54
1-Apr-2023 12:36:39.3396,32.21
1-Apr-2023 12:31:39.95154,33.54
1-Apr-2023 12:30:32.68124,32.17
1-Apr-2023 11:51:07.58459,32.30
1-Apr-2023 11:49:38.89896,32.75
1-Apr-2023 11:48:29.53853,32.60
1-Apr-2023 11:47:29.4317,31.52
1-Apr-2023 11:46:02.74818,32.41
1-Apr-2023 11:44:24.01189,34.39
1-Apr-2023 11:43:23.91507,32.08
1-Apr-2023 11:39:40.84686,31.77
1-Apr-2023 11:36:53.6492,33.58
1-Apr-2023 11:34:18.60333,31.32
1-Apr-2023 11:32:23.45999,32.35
1-Apr-2023 11:29:52.44638,33.81
1-Apr-2023 11:28:51.29349,32.65
1-Apr-2023 11:27:49.15152,31.36
1-Apr-2023 11:25:16.19579,33.17
1-Apr-2023 11:18:09.18358,31.68
1-Apr-2023 11:16:17.07144,32.10
1-Apr-2023 11:15:00.72258,33.39
1-Apr-2023 11:11:04.35751,32.72
1-Apr-2023 11:10:04.3017,33.67
1-Apr-2023 11:09:03.05479,31.24
1-Apr-2023 11:07:38.40141,34.15
1-Apr-2023 11:06:38.11256,30.65
1-Apr-2023 11:05:37.94473,34.57
1-Apr-2023 11:04:37.92392,31.73
1-Apr-2023 11:03:37.66107,32.93
1-Apr-2023 11:02:31.43486,32.18
1-Apr-2023 11:01:03.82628,32.31
1-Apr-2023 10:48:20.00262,31.54
1-Apr-2023 10:38:32.2742,33.21
1-Apr-2023 10:29:50.08995,32.48
1-Apr-2023 10:28:42.74066,31.68
1-Apr-2023 10:24:06.45107,33.32
1-Apr-2023 10:14:31.42345,31.63
1-Apr-2023 10:12:56.72041,33.46
1-Apr-2023 10:11:18.82918,32.63
1-Apr-2023 10:10:16.69122,31.53
1-Apr-2023 10:06:54.49736,32.37
1-Apr-2023 10:04:31.85529,33.89
1-Apr-2023 10:03:25.59206,31.72
1-Apr-2023 10:01:07.01724,32.31
1-Apr-2023 09:57:24.42706,33.42
1-Apr-2023 09:56:22.23311,32.11
1-Apr-2023 09:51:50.08478,31.56
1-Apr-2023 09:45:58.31738,33.27
1-Apr-2023 09:44:57.12848,31.27
1-Apr-2023 09:43:16.32806,33.35
1-Apr-2023 09:35:27.4792,32.47
1-Apr-2023 09:34:27.37537,32.56
1-Apr-2023 09:33:22.16722,31.61
1-Apr-2023 09:32:06.67841,33.35
1-Apr-2023 09:27:49.63504,32.29
1-Apr-2023 09:22:35.79704,31.43
1-Apr-2023 09:17:55.73621,32.01
1-Apr-2023 09:15:44.29382,33.39
1-Apr-2023 09:14:41.1328,33.59
1-Apr-2023 09:13:18.57155,32.26
1-Apr-2023 09:12:11.29526,31.44
1-Apr-2023 08:27:36.36784,32.18
1-Apr-2023 08:22:44.60349,31.13
1-Apr-2023 08:18:09.87537,32.33
1-Apr-2023 08:17:09.72276,32.11
1-Apr-2023 08:16:04.50003,33.81
1-Apr-2023 08:15:04.4106,30.81
1-Apr-2023 08:14:04.30815,32.43
1-Apr-2023 08:13:03.15364,31.70
1-Apr-2023 08:12:02.9702,30.95
1-Apr-2023 08:11:02.83476,32.06
1-Apr-2023 08:10:02.76532,30.46
1-Apr-2023 08:08:57.66759,31.16
1-Apr-2023 08:07:57.49014,31.13
1-Apr-2023 08:06:56.42264,32.51
1-Apr-2023 08:05:56.24419,33.40
1-Apr-2023 08:04:56.11674,31.45
1-Apr-2023 07:09:00.37357,31.85
1-Apr-2023 06:55:02.53458,32.71
1-Apr-2023 06:51:26.4882,32.26
1-Apr-2023 06:50:02.89142,31.56
1-Apr-2023 06:19:51.76469,32.45
1-Apr-2023 06:18:02.52444,31.00
1-Apr-2023 05:34:04.79242,31.86
1-Apr-2023 05:33:01.5968,31.14
1-Apr-2023 05:28:11.00717,31.55
1-Apr-2023 05:25:38.19241,31.18
1-Apr-2023 05:23:52.26836,31.59
1-Apr-2023 05:19:40.23792,32.77
1-Apr-2023 05:11:37.32129,31.93
1-Apr-2023 05:05:24.03191,33.06
1-Apr-2023 05:04:23.77646,31.00
1-Apr-2023 04:46:35.25027,32.00
1-Apr-2023 04:41:32.56093,30.88
1-Apr-2023 04:40:10.92426,32.97
1-Apr-2023 04:39:08.8477,31.96
1-Apr-2023 04:36:58.05222,31.28
1-Apr-2023 04:34:20.27518,33.94
1-Apr-2023 04:33:20.15974,30.87
1-Apr-2023 04:32:05.81248,32.25
1-Apr-2023 04:31:01.50279,32.27
1-Apr-2023 04:25:50.73199,32.43
1-Apr-2023 04:24:50.44554,31.25
1-Apr-2023 04:21:25.66283,31.13
1-Apr-2023 04:14:52.08028,31.14
1-Apr-2023 04:10:32.1084,31.96
1-Apr-2023 04:09:04.64238,31.52
1-Apr-2023 04:06:13.20757,31.45
1-Apr-2023 04:03:42.38792,30.95
1-Apr-2023 03:56:44.38799,31.93
1-Apr-2023 03:50:37.10396,32.49
1-Apr-2023 03:49:18.83246,30.79
1-Apr-2023 03:45:12.04533,31.55
1-Apr-2023 03:43:33.11966,31.77
1-Apr-2023 03:38:18.28564,32.90
1-Apr-2023 03:35:12.94803,31.58
1-Apr-2023 03:23:58.97543,32.32
1-Apr-2023 03:22:58.88899,32.10
1-Apr-2023 03:21:57.82349,30.77
1-Apr-2023 03:19:36.19038,32.19
1-Apr-2023 03:11:28.28143,31.35
1-Apr-2023 03:10:27.14894,32.13
1-Apr-2023 03:04:47.52548,31.04
1-Apr-2023 03:03:46.37698,30.42
1-Apr-2023 03:01:51.19038,32.54
1-Apr-2023 02:59:53.01262,31.45
1-Apr-2023 02:58:52.86618,31.13
1-Apr-2023 02:08:35.42337,31.18
1-Apr-2023 02:07:35.14192,33.76
1-Apr-2023 02:06:30.81323,31.01
1-Apr-2023 02:00:41.38422,30.61
1-Apr-2023 01:23:54.49583,31.49
1-Apr-2023 00:59:03.57545,31.65
1-Apr-2023 00:31:30.56781,31.57
31-Mar-2023 23:49:35.10179,31.39
31-Mar-2023 23:19:59.79433,31.35
31-Mar-2023 23:09:26.99786,30.40
31-Mar-2023 23:04:30.59889,30.25
31-Mar-2023 23:03:29.46939,31.34
31-Mar-2023 22:54:22.42805,31.59
31-Mar-2023 22:17:01.85173,31.41
31-Mar-2023 22:15:59.68518,30.83
31-Mar-2023 22:14:02.54947,29.86
31-Mar-2023 22:09:28.20076,30.80
31-Mar-2023 22:04:11.63063,31.34
31-Mar-2023 21:44:10.60484,31.20
31-Mar-2023 21:24:06.04486,30.66
31-Mar-2023 21:21:52.52821,30.75
31-Mar-2023 21:18:30.90965,30.73
31-Mar-2023 21:14:16.20908,30.90
31-Mar-2023 21:06:49.6805,30.66
31-Mar-2023 21:00:32.64891,30.74
31-Mar-2023 20:51:06.8065,29.94
31-Mar-2023 20:47:13.44014,30.10
31-Mar-2023 20:44:14.18387,29.86
31-Mar-2023 20:41:36.24081,30.28
31-Mar-2023 20:40:27.96391,30.95
31-Mar-2023 20:39:27.81047,30.06
31-Mar-2023 20:38:27.61401,30.07
31-Mar-2023 19:23:21.57896,29.31
31-Mar-2023 19:20:50.79433,32.46
31-Mar-2023 19:19:50.72989,30.11
31-Mar-2023 18:18:19.28151,30.96
31-Mar-2023 18:15:13.9059,29.59
31-Mar-2023 17:43:03.88541,30.82
31-Mar-2023 17:42:01.70786,29.69
31-Mar-2023 17:38:01.18208,30.61
31-Mar-2023 17:31:29.96468,30.49
31-Mar-2023 17:30:27.78812,30.09
31-Mar-2023 17:28:15.45853,29.90
