Time stamp,x,y,Cl,SO4_m,SO4_s
22/04/2024 12:59:39,59.3,26.3,27592.0,0.37,0.34
22/04/2024 11:59:39,59.3,26.3,27592.0,0.37,0.34
22/04/2024 10:59:39,59.3,26.3,27592.0,0.33,0.37
22/04/2024 09:59:39,59.3,26.3,27592.0,0.33,0.37
22/04/2024 08:59:39,59.3,26.3,27592.0,0.33,0.37
22/04/2024 07:59:39,59.3,26.3,27466.0,0.33,0.37
22/04/2024 06:59:39,59.5,27.7,27466.0,0.33,0.37
22/04/2024 05:59:39,59.5,27.7,27466.0,0.33,0.37
22/04/2024 04:59:39,59.5,27.7,27466.0,0.33,0.37
22/04/2024 03:59:39,59.5,27.7,28642.0,0.33,0.37
22/04/2024 02:59:39,60.3,27.5,28642.0,0.33,0.37
22/04/2024 01:59:39,60.3,27.5,28642.0,0.33,0.37
22/04/2024 00:59:39,60.3,27.5,28642.0,0.33,0.37
21/04/2024 23:59:39,60.3,27.5,28453.0,0.33,0.37
21/04/2024 22:59:39,60.8,27.4,28453.0,0.33,0.37
21/04/2024 21:59:39,60.8,27.4,28453.0,0.33,0.37
21/04/2024 20:59:39,60.8,27.4,28453.0,0.33,0.37
21/04/2024 19:59:39,60.8,27.4,28453.0,0.33,0.37
21/04/2024 18:59:39,61.2,25.7,26759.0,0.33,0.37
21/04/2024 17:59:39,61.2,25.7,26759.0,0.33,0.37
21/04/2024 16:59:39,61.2,25.7,26759.0,0.33,0.37
21/04/2024 15:59:39,61.2,25.7,26841.0,0.33,0.37
21/04/2024 14:59:39,61.2,25.7,26841.0,0.33,0.37
21/04/2024 13:59:39,61.2,25.7,26841.0,0.33,0.37
21/04/2024 12:59:39,61.2,25.7,26841.0,0.38,0.37
21/04/2024 11:59:39,61.2,25.7,26777.0,0.38,0.37
21/04/2024 10:59:39,61.2,25.7,26777.0,0.38,0.37
21/04/2024 09:59:39,61.2,25.7,26777.0,0.38,0.37
21/04/2024 08:59:39,61.2,25.7,26131.0,0.38,0.37
21/04/2024 07:59:39,63.2,28.4,26131.0,0.38,0.37
21/04/2024 06:59:39,63.2,28.4,26131.0,0.38,0.37
21/04/2024 05:59:39,63.2,28.4,26131.0,0.38,0.37
21/04/2024 04:59:39,63.2,28.4,26131.0,0.38,0.37
21/04/2024 03:59:39,63.2,28.4,26013.0,0.38,0.37
21/04/2024 02:59:39,63.3,28.9,26013.0,0.38,0.37
21/04/2024 01:59:39,63.3,28.9,26013.0,0.38,0.37
21/04/2024 00:59:39,63.3,28.9,26013.0,0.38,0.37
20/04/2024 23:59:39,63.3,28.9,26013.0,0.38,0.37
20/04/2024 22:59:39,63.0,28.2,25933.0,0.38,0.37
20/04/2024 21:59:39,63.0,28.2,25933.0,0.38,0.37
20/04/2024 20:59:39,63.0,28.2,25933.0,0.38,0.37
20/04/2024 19:59:39,62.7,29.0,23835.0,0.38,0.37
20/04/2024 18:59:39,62.7,29.0,23835.0,0.38,0.37
20/04/2024 17:59:39,62.7,29.0,23835.0,0.38,0.37
20/04/2024 16:59:39,62.7,29.0,23835.0,0.38,0.37
20/04/2024 15:59:39,62.7,29.0,23835.0,0.38,0.37
20/04/2024 14:59:39,62.7,29.0,23835.0,0.38,0.37
20/04/2024 13:59:39,62.7,29.0,23835.0,0.38,0.37
20/04/2024 12:59:39,62.7,29.0,23835.0,0.38,0.37
20/04/2024 11:59:39,61.2,28.1,23835.0,0.38,0.37
20/04/2024 10:59:39,61.2,28.1,23835.0,0.38,0.35
20/04/2024 09:59:39,61.2,28.1,23835.0,0.38,0.35
20/04/2024 08:59:39,61.2,28.1,23835.0,0.38,0.35
20/04/2024 07:59:39,61.2,28.1,25909.0,0.38,0.35
20/04/2024 06:59:39,61.2,28.1,25909.0,0.38,0.35
20/04/2024 05:59:39,61.2,28.1,25909.0,0.38,0.35
20/04/2024 04:59:39,61.2,28.1,25909.0,0.38,0.35
20/04/2024 03:59:39,61.2,28.1,25909.0,0.38,0.35
20/04/2024 02:59:39,61.7,27.6,25547.0,0.38,0.35
20/04/2024 01:59:39,61.7,27.6,25547.0,0.38,0.35
20/04/2024 00:59:39,61.7,27.6,25547.0,0.38,0.35
19/04/2024 23:59:39,61.7,27.6,25547.0,0.38,0.35
19/04/2024 22:59:39,61.7,27.6,25479.0,0.38,0.35
19/04/2024 21:59:39,61.7,27.6,25479.0,0.38,0.35
19/04/2024 20:59:39,61.7,27.6,25479.0,0.38,0.35
19/04/2024 19:59:39,61.7,27.6,25479.0,0.38,0.35
19/04/2024 18:59:39,63.0,27.5,25387.0,0.38,0.35
19/04/2024 17:59:39,63.0,27.5,25387.0,0.38,0.35
19/04/2024 16:59:39,63.0,27.5,24224.0,0.38,0.35
19/04/2024 15:59:39,65.2,29.0,24224.0,0.38,0.35
19/04/2024 14:59:39,65.2,29.0,24224.0,0.38,0.35
19/04/2024 13:59:39,65.2,29.0,24224.0,0.38,0.35
19/04/2024 12:59:39,65.2,29.0,24224.0,0.38,0.35
19/04/2024 11:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 10:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 09:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 08:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 07:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 06:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 05:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 04:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 03:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 02:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 01:59:39,54.3,28.2,17359.0,0.38,0.35
19/04/2024 00:59:39,54.3,28.2,17359.0,0.38,0.35
18/04/2024 23:59:39,54.3,28.2,16214.0,0.38,0.35
18/04/2024 22:59:39,54.3,28.2,16214.0,0.38,0.35
18/04/2024 21:59:39,54.3,28.2,16214.0,0.38,0.35
18/04/2024 20:59:39,54.3,28.2,30678.0,0.38,0.35
18/04/2024 19:59:39,54.3,28.2,30678.0,0.38,0.35
18/04/2024 18:59:39,54.3,28.2,30678.0,0.38,0.35
18/04/2024 17:59:39,54.3,28.2,30678.0,0.38,0.35
18/04/2024 16:59:39,54.3,28.2,30678.0,0.38,0.35
18/04/2024 15:59:39,54.3,28.2,30678.0,0.38,0.35
18/04/2024 14:59:39,54.3,28.2,30678.0,0.38,0.35
18/04/2024 13:59:39,54.3,28.2,30678.0,0.38,0.35
18/04/2024 12:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 11:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 10:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 09:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 08:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 07:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 06:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 05:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 04:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 03:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 02:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 01:59:39,54.3,28.2,30678.0,0.38,0.39
18/04/2024 00:59:39,54.3,28.2,30678.0,0.38,0.39
17/04/2024 23:59:39,54.3,28.2,30678.0,0.38,0.39
17/04/2024 22:59:39,54.3,28.2,30678.0,0.38,0.39
17/04/2024 21:59:39,54.3,28.2,30678.0,0.38,0.39
17/04/2024 20:59:39,54.3,28.2,30678.0,0.38,0.39
17/04/2024 19:59:39,54.3,28.2,30678.0,0.38,0.39
17/04/2024 18:59:39,54.3,28.2,30678.0,0.38,0.39
17/04/2024 17:59:39,54.3,28.2,30678.0,0.38,0.39
17/04/2024 16:59:39,54.3,28.2,30678.0,0.38,0.39
17/04/2024 15:59:39,54.3,28.2,29213.0,0.38,0.39
17/04/2024 14:59:39,54.3,28.2,29213.0,0.38,0.39
17/04/2024 13:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 12:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 11:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 10:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 09:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 08:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 07:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 06:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 05:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 04:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 03:59:39,54.3,28.2,29213.0,0.34,0.38
17/04/2024 02:59:39,57.6,27.7,29066.0,0.34,0.38
17/04/2024 01:59:39,57.6,27.7,29066.0,0.34,0.38
17/04/2024 00:59:39,57.6,27.7,29066.0,0.34,0.38
16/04/2024 23:59:39,57.6,27.7,29066.0,0.34,0.38
16/04/2024 22:59:39,59.8,28.3,29066.0,0.34,0.38
16/04/2024 21:59:39,59.8,28.3,29066.0,0.34,0.38
16/04/2024 20:59:39,59.8,28.3,29066.0,0.34,0.38
16/04/2024 19:59:39,59.8,28.3,29066.0,0.34,0.38
16/04/2024 18:59:39,57.4,28.1,28925.0,0.34,0.38
16/04/2024 17:59:39,57.4,28.1,28925.0,0.34,0.38
16/04/2024 16:59:39,57.4,28.1,28925.0,0.34,0.38
16/04/2024 15:59:39,56.6,28.1,28841.0,0.34,0.38
16/04/2024 14:59:39,56.6,28.1,28841.0,0.34,0.38
16/04/2024 13:59:39,56.6,28.1,28841.0,0.34,0.38
16/04/2024 12:59:39,56.6,28.1,28841.0,0.31,0.30
16/04/2024 11:59:39,56.6,28.1,30478.0,0.31,0.30
16/04/2024 10:59:39,56.6,28.1,30478.0,0.31,0.30
16/04/2024 09:59:39,56.6,28.1,30478.0,0.31,0.30
16/04/2024 08:59:39,56.6,28.1,30478.0,0.31,0.30
16/04/2024 07:59:39,56.6,28.1,30478.0,0.31,0.30
16/04/2024 06:59:39,56.6,28.1,30478.0,0.31,0.30
16/04/2024 05:59:39,56.6,28.1,30478.0,0.31,0.30
16/04/2024 04:59:39,56.6,28.1,30478.0,0.31,0.30
16/04/2024 03:59:39,56.6,28.1,30478.0,0.31,0.30
16/04/2024 02:59:39,57.3,27.5,30524.0,0.31,0.30
16/04/2024 01:59:39,57.3,27.5,30524.0,0.31,0.30
16/04/2024 00:59:39,57.3,27.5,30524.0,0.31,0.30
15/04/2024 23:59:39,57.3,27.5,30524.0,0.31,0.30
15/04/2024 22:59:39,57.3,27.5,30417.0,0.31,0.30
15/04/2024 21:59:39,57.3,27.5,30417.0,0.31,0.30
15/04/2024 20:59:39,57.3,27.5,30417.0,0.31,0.30
15/04/2024 19:59:39,57.3,27.5,30417.0,0.31,0.30
15/04/2024 18:59:39,58.3,29.9,31245.0,0.31,0.30
15/04/2024 17:59:39,58.3,29.9,31245.0,0.31,0.30
15/04/2024 16:59:39,58.3,29.9,31245.0,0.31,0.30
15/04/2024 15:59:39,55.3,27.4,31126.0,0.31,0.30
15/04/2024 14:59:39,55.3,27.4,31126.0,0.31,0.30
15/04/2024 13:59:39,55.3,27.4,31126.0,0.30,0.33
15/04/2024 12:59:39,55.3,27.4,31126.0,0.30,0.33
15/04/2024 11:59:39,55.3,27.4,31126.0,0.30,0.33
15/04/2024 10:59:39,55.2,26.6,31090.0,0.30,0.33
15/04/2024 09:59:39,55.2,26.6,31090.0,0.30,0.33
15/04/2024 08:59:39,55.2,26.6,31090.0,0.30,0.33
15/04/2024 07:59:39,55.5,27.1,30925.0,0.30,0.33
15/04/2024 06:59:39,55.5,27.1,30925.0,0.30,0.33
15/04/2024 05:59:39,55.5,27.1,30925.0,0.30,0.33
15/04/2024 04:59:39,55.5,27.1,30925.0,0.30,0.33
15/04/2024 03:59:39,55.5,27.1,31042.0,0.30,0.33
15/04/2024 02:59:39,54.9,28.0,31042.0,0.30,0.33
15/04/2024 01:59:39,54.9,28.0,31042.0,0.30,0.33
15/04/2024 00:59:39,54.9,28.0,31042.0,0.30,0.33
14/04/2024 23:59:39,54.9,28.0,31042.0,0.30,0.33
14/04/2024 22:59:39,56.4,26.7,31154.0,0.30,0.33
14/04/2024 21:59:39,56.4,26.7,31154.0,0.30,0.33
14/04/2024 20:59:39,56.4,26.7,31154.0,0.30,0.33
14/04/2024 19:59:39,56.4,26.7,32047.0,0.30,0.33
14/04/2024 18:59:39,59.1,25.5,32047.0,0.30,0.33
14/04/2024 17:59:39,59.1,25.5,32047.0,0.30,0.33
14/04/2024 16:59:39,59.1,25.5,32047.0,0.30,0.33
14/04/2024 15:59:39,59.1,25.5,32047.0,0.30,0.33
14/04/2024 14:59:39,59.1,25.5,32047.0,0.30,0.33
14/04/2024 13:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 12:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 11:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 10:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 09:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 08:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 07:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 06:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 05:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 04:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 03:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 02:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 01:59:39,55.5,27.7,30787.0,0.30,0.30
14/04/2024 00:59:39,55.5,27.7,30787.0,0.30,0.30
13/04/2024 23:59:39,55.4,27.4,31032.0,0.30,0.30
13/04/2024 22:59:39,55.4,27.4,31032.0,0.30,0.30
13/04/2024 21:59:39,55.4,27.4,31032.0,0.30,0.30
13/04/2024 20:59:39,55.4,27.4,31032.0,0.30,0.30
13/04/2024 19:59:39,55.4,27.4,30866.0,0.30,0.30
13/04/2024 18:59:39,55.4,27.4,30866.0,0.30,0.30
13/04/2024 17:59:39,55.4,27.4,30866.0,0.30,0.30
13/04/2024 16:59:39,55.4,27.4,30866.0,0.30,0.30
13/04/2024 15:59:39,55.4,27.4,30866.0,0.30,0.30
13/04/2024 14:59:39,55.4,27.4,30866.0,0.30,0.30
13/04/2024 13:59:39,55.4,27.4,30866.0,0.30,0.30
13/04/2024 12:59:39,55.4,27.4,30866.0,0.30,0.30
13/04/2024 11:59:39,55.4,27.4,30866.0,0.30,0.34
13/04/2024 10:59:39,55.4,27.4,30866.0,0.30,0.34
13/04/2024 09:59:39,55.4,27.4,30866.0,0.30,0.34
13/04/2024 08:59:39,55.4,27.4,30866.0,0.30,0.34
13/04/2024 07:59:39,55.4,27.4,30958.0,0.30,0.34
13/04/2024 06:59:39,55.4,22.8,30958.0,0.30,0.34
13/04/2024 05:59:39,55.4,22.8,30958.0,0.30,0.34
13/04/2024 04:59:39,55.4,22.8,30958.0,0.30,0.34
13/04/2024 03:59:39,55.4,22.8,30579.0,0.30,0.34
13/04/2024 02:59:39,55.7,27.9,30579.0,0.30,0.34
13/04/2024 01:59:39,55.7,27.9,30579.0,0.30,0.34
13/04/2024 00:59:39,55.7,27.9,30579.0,0.30,0.34
12/04/2024 23:59:39,55.7,27.9,30579.0,0.30,0.34
12/04/2024 22:59:39,55.9,27.9,30255.0,0.30,0.34
12/04/2024 21:59:39,55.9,27.9,30255.0,0.30,0.34
12/04/2024 20:59:39,55.9,27.9,30255.0,0.30,0.34
12/04/2024 19:59:39,55.9,27.9,30255.0,0.30,0.34
12/04/2024 18:59:39,55.5,27.6,31096.0,0.30,0.34
12/04/2024 17:59:39,55.5,27.6,31096.0,0.30,0.34
12/04/2024 16:59:39,55.5,27.6,31096.0,0.30,0.34
12/04/2024 15:59:39,55.5,27.6,30144.0,0.30,0.34
12/04/2024 14:59:39,55.9,28.2,30144.0,0.30,0.34
12/04/2024 13:59:39,55.9,28.2,30144.0,0.30,0.34
12/04/2024 12:59:39,55.9,28.2,30144.0,0.37,0.38
12/04/2024 11:59:39,55.9,28.2,30144.0,0.37,0.38
12/04/2024 10:59:39,54.7,27.6,29872.0,0.37,0.38
12/04/2024 09:59:39,54.7,27.6,29872.0,0.37,0.38
12/04/2024 08:59:39,54.7,27.6,29872.0,0.37,0.38
12/04/2024 07:59:39,55.3,27.8,27741.0,0.37,0.38
12/04/2024 06:59:39,55.3,27.8,27741.0,0.37,0.38
12/04/2024 05:59:39,55.3,27.8,27741.0,0.37,0.38
12/04/2024 04:59:39,55.3,27.8,27741.0,0.37,0.38
12/04/2024 03:59:39,55.3,27.8,27741.0,0.37,0.38
12/04/2024 02:59:39,57.4,28.0,27893.0,0.37,0.38
12/04/2024 01:59:39,57.4,28.0,27893.0,0.37,0.38
12/04/2024 00:59:39,57.4,28.0,27893.0,0.37,0.38
11/04/2024 23:59:39,57.4,28.0,30210.0,0.37,0.38
11/04/2024 22:59:39,58.4,28.1,30210.0,0.37,0.38
11/04/2024 21:59:39,58.4,28.1,30210.0,0.37,0.38
11/04/2024 20:59:39,58.4,28.1,30210.0,0.37,0.38
11/04/2024 19:59:39,58.4,28.1,30210.0,0.37,0.38
11/04/2024 18:59:39,58.4,28.1,30210.0,0.37,0.38
11/04/2024 17:59:39,58.4,28.1,30210.0,0.37,0.38
11/04/2024 16:59:39,58.4,28.1,30210.0,0.37,0.38
11/04/2024 15:59:39,56.6,28.5,30102.0,0.37,0.38
11/04/2024 14:59:39,56.6,28.5,30102.0,0.37,0.38
11/04/2024 13:59:39,56.6,28.5,30102.0,0.37,0.38
11/04/2024 12:59:39,56.6,28.5,30102.0,0.51,0.51
11/04/2024 11:59:39,56.6,28.5,30102.0,0.51,0.51
11/04/2024 10:59:39,56.6,28.5,30102.0,0.51,0.51
11/04/2024 09:59:39,56.6,28.5,30102.0,0.51,0.51
11/04/2024 08:59:39,56.6,28.5,30102.0,0.51,0.51
11/04/2024 07:59:39,56.6,28.5,30102.0,0.51,0.51
11/04/2024 06:59:39,56.6,28.5,30102.0,0.51,0.51
11/04/2024 05:59:39,56.6,28.5,30102.0,0.51,0.51
11/04/2024 04:59:39,56.6,28.5,30102.0,0.51,0.51
11/04/2024 03:59:39,56.6,28.5,30102.0,0.51,0.51
11/04/2024 02:59:39,58.0,28.7,30054.0,0.51,0.51
11/04/2024 01:59:39,58.0,28.7,30054.0,0.51,0.51
11/04/2024 00:59:39,58.0,28.7,30054.0,0.51,0.51
10/04/2024 23:59:39,57.0,28.8,30248.0,0.51,0.51
10/04/2024 22:59:39,57.0,28.8,30248.0,0.51,0.51
10/04/2024 21:59:39,57.0,28.8,30248.0,0.51,0.51
10/04/2024 20:59:39,57.0,28.8,30248.0,0.51,0.51
10/04/2024 19:59:39,57.0,28.8,30248.0,0.51,0.51
10/04/2024 18:59:39,59.1,28.5,29255.0,0.51,0.51
10/04/2024 17:59:39,59.1,28.5,29255.0,0.51,0.51
10/04/2024 16:59:39,59.1,28.5,29255.0,0.51,0.51
10/04/2024 15:59:39,59.1,28.5,29255.0,0.51,0.51
10/04/2024 14:59:39,55.1,27.2,29515.0,0.51,0.51
10/04/2024 13:59:39,55.1,27.2,29515.0,0.51,0.51
10/04/2024 12:59:39,55.1,27.2,29515.0,0.49,0.51
10/04/2024 11:59:39,55.1,27.2,29515.0,0.49,0.51
10/04/2024 10:59:39,55.1,27.2,29515.0,0.49,0.49
10/04/2024 09:59:39,55.1,27.2,29515.0,0.49,0.49
10/04/2024 08:59:39,55.1,27.2,29515.0,0.49,0.49
10/04/2024 07:59:39,55.3,28.4,29471.0,0.49,0.49
10/04/2024 06:59:39,55.3,28.4,29471.0,0.49,0.49
10/04/2024 05:59:39,55.3,28.4,29471.0,0.49,0.49
10/04/2024 04:59:39,55.3,28.4,29471.0,0.49,0.49
10/04/2024 03:59:39,55.3,28.4,29471.0,0.49,0.49
10/04/2024 02:59:39,57.1,28.1,29488.0,0.49,0.49
10/04/2024 01:59:39,57.1,28.1,29488.0,0.49,0.49
10/04/2024 00:59:39,57.1,28.1,29488.0,0.49,0.49
09/04/2024 23:59:39,57.1,28.1,28278.0,0.49,0.49
09/04/2024 22:59:39,57.1,28.1,28278.0,0.49,0.49
09/04/2024 21:59:39,57.1,28.1,28278.0,0.49,0.49
09/04/2024 20:59:39,57.1,28.1,28278.0,0.49,0.49
09/04/2024 19:59:39,57.1,28.1,28278.0,0.49,0.49
09/04/2024 18:59:39,58.5,27.6,27440.0,0.49,0.49
09/04/2024 17:59:39,58.5,27.6,27440.0,0.49,0.49
09/04/2024 16:59:39,58.5,27.6,27440.0,0.49,0.49
09/04/2024 15:59:39,59.4,27.6,25558.0,0.49,0.49
09/04/2024 14:59:39,59.4,27.6,25558.0,0.49,0.49
09/04/2024 13:59:39,59.4,27.6,25558.0,0.49,0.49
09/04/2024 12:59:39,59.4,27.6,25558.0,0.53,0.49
09/04/2024 11:59:39,55.6,27.2,27852.0,0.53,0.49
09/04/2024 10:59:39,55.6,27.2,27852.0,0.53,0.50
09/04/2024 09:59:39,55.6,27.2,27852.0,0.53,0.50
09/04/2024 08:59:39,55.6,27.2,27852.0,0.53,0.50
09/04/2024 07:59:39,55.6,27.2,27013.0,0.53,0.50
09/04/2024 06:59:39,55.6,27.2,27013.0,0.53,0.50
09/04/2024 05:59:39,55.6,27.2,27013.0,0.53,0.50
09/04/2024 04:59:39,55.6,27.2,27013.0,0.53,0.50
09/04/2024 03:59:39,55.6,27.2,27013.0,0.53,0.50
09/04/2024 02:59:39,55.8,27.4,26879.0,0.53,0.50
09/04/2024 01:59:39,55.8,27.4,26879.0,0.53,0.50
09/04/2024 00:59:39,55.8,27.4,26879.0,0.53,0.50
08/04/2024 23:59:39,55.8,27.4,26879.0,0.53,0.50
08/04/2024 22:59:39,57.8,26.9,26784.0,0.53,0.50
08/04/2024 21:59:39,57.8,26.9,26784.0,0.53,0.50
08/04/2024 20:59:39,57.8,26.9,26784.0,0.53,0.50
08/04/2024 19:59:39,57.8,26.9,26784.0,0.53,0.50
08/04/2024 18:59:39,57.0,27.2,28455.0,0.53,0.50
08/04/2024 17:59:39,57.0,27.2,28455.0,0.53,0.50
08/04/2024 16:59:39,57.0,27.2,28455.0,0.53,0.50
08/04/2024 15:59:39,57.0,27.2,28455.0,0.53,0.50
08/04/2024 14:59:39,56.6,28.0,29635.0,0.53,0.50
08/04/2024 13:59:39,56.6,28.0,29635.0,0.53,0.50
08/04/2024 12:59:39,56.6,28.0,29635.0,0.37,0.50
08/04/2024 11:59:39,56.6,28.0,29635.0,0.37,0.37
08/04/2024 10:59:39,55.2,28.3,28789.0,0.37,0.37
08/04/2024 09:59:39,55.2,28.5,29013.0,0.37,0.37
08/04/2024 08:59:39,55.2,28.5,29013.0,0.37,0.37
08/04/2024 07:59:39,55.2,28.5,29013.0,0.37,0.37
08/04/2024 06:59:39,55.2,28.5,29013.0,0.37,0.37
08/04/2024 05:59:39,55.2,28.5,29013.0,0.37,0.37
08/04/2024 04:59:39,55.2,28.5,29013.0,0.37,0.37
08/04/2024 03:59:39,55.2,28.5,29013.0,0.37,0.37
08/04/2024 02:59:39,54.2,27.8,28955.0,0.37,0.37
08/04/2024 01:59:39,54.2,27.8,28955.0,0.37,0.37
08/04/2024 00:59:39,54.2,27.8,28955.0,0.37,0.37
07/04/2024 23:59:39,54.2,27.8,28955.0,0.37,0.37
07/04/2024 22:59:39,54.2,27.8,28909.0,0.37,0.37
07/04/2024 21:59:39,54.2,27.8,28909.0,0.37,0.37
07/04/2024 20:59:39,54.2,27.8,28909.0,0.37,0.37
07/04/2024 19:59:39,54.2,27.8,28909.0,0.37,0.37
07/04/2024 18:59:39,55.5,27.2,28302.0,0.37,0.37
07/04/2024 17:59:39,55.5,27.2,28302.0,0.37,0.37
07/04/2024 16:59:39,55.5,27.2,28302.0,0.37,0.37
07/04/2024 15:59:39,57.4,26.5,27601.0,0.37,0.37
07/04/2024 14:59:39,57.4,26.5,27601.0,0.37,0.37
07/04/2024 13:59:39,57.4,26.5,27601.0,0.37,0.37
07/04/2024 12:59:39,57.4,26.5,27601.0,0.52,0.37
07/04/2024 11:59:39,57.4,26.5,27601.0,0.52,0.52
07/04/2024 10:59:39,52.6,27.1,27601.0,0.52,0.52
07/04/2024 09:59:39,52.6,27.1,27601.0,0.52,0.52
07/04/2024 08:59:39,52.6,27.1,29457.0,0.52,0.52
07/04/2024 07:59:39,52.6,27.1,29457.0,0.52,0.52
07/04/2024 06:59:39,52.6,27.1,29457.0,0.52,0.52
07/04/2024 05:59:39,52.6,27.1,29457.0,0.52,0.52
07/04/2024 04:59:39,52.6,27.1,29457.0,0.52,0.52
07/04/2024 03:59:39,52.6,27.1,31425.0,0.52,0.52
07/04/2024 02:59:39,52.6,27.1,31425.0,0.52,0.52
07/04/2024 01:59:39,52.6,27.1,31425.0,0.52,0.52
07/04/2024 00:59:39,52.6,27.1,31425.0,0.52,0.52
06/04/2024 23:59:39,52.6,27.1,31425.0,0.52,0.52
06/04/2024 22:59:39,52.6,27.1,31425.0,0.52,0.52
06/04/2024 21:59:39,52.6,27.1,31425.0,0.52,0.52
06/04/2024 20:59:39,52.6,27.1,31425.0,0.52,0.52
06/04/2024 19:59:39,52.6,27.1,31425.0,0.52,0.52
06/04/2024 18:59:39,52.6,27.1,31425.0,0.52,0.52
06/04/2024 17:59:39,52.6,27.1,31425.0,0.52,0.52
06/04/2024 16:59:39,52.6,27.1,31425.0,0.52,0.52
06/04/2024 15:59:39,52.6,27.1,31428.0,0.52,0.52
06/04/2024 14:59:39,52.6,27.1,31428.0,0.52,0.52
06/04/2024 13:59:39,52.6,27.1,31428.0,0.52,0.52
06/04/2024 12:59:39,52.6,27.1,31428.0,0.52,0.52
06/04/2024 11:59:39,52.6,27.1,31352.0,0.45,0.45
06/04/2024 10:59:39,52.4,28.3,31352.0,0.45,0.45
06/04/2024 09:59:39,52.4,28.3,31352.0,0.45,0.45
06/04/2024 08:59:39,52.4,28.3,31352.0,0.45,0.45
06/04/2024 07:59:39,52.4,28.3,31352.0,0.45,0.45
06/04/2024 06:59:39,52.4,28.3,30188.0,0.45,0.45
06/04/2024 05:59:39,52.4,28.3,30188.0,0.45,0.45
06/04/2024 04:59:39,52.4,28.3,30188.0,0.45,0.45
06/04/2024 03:59:39,52.4,28.3,30142.0,0.45,0.45
06/04/2024 02:59:39,52.4,28.3,30142.0,0.45,0.45
06/04/2024 01:59:39,52.4,28.3,30142.0,0.45,0.45
06/04/2024 00:59:39,52.4,28.3,30142.0,0.45,0.45
05/04/2024 23:59:39,52.7,28.1,30413.0,0.45,0.45
05/04/2024 22:59:39,52.7,28.1,30413.0,0.45,0.45
05/04/2024 21:59:39,52.7,28.1,30413.0,0.45,0.45
05/04/2024 20:59:39,52.7,28.1,30413.0,0.45,0.45
05/04/2024 19:59:39,52.7,28.1,29675.0,0.45,0.45
05/04/2024 18:59:39,52.7,28.1,29675.0,0.45,0.45
05/04/2024 17:59:39,52.7,28.1,29675.0,0.45,0.45
05/04/2024 16:59:39,52.7,28.1,29675.0,0.45,0.45
05/04/2024 15:59:39,54.9,28.1,28538.0,0.45,0.45
05/04/2024 14:59:39,54.9,28.1,28538.0,0.45,0.45
05/04/2024 13:59:39,54.9,28.1,28538.0,0.45,0.45
05/04/2024 12:59:39,54.9,28.1,28538.0,0.50,0.42
05/04/2024 11:59:39,54.9,28.1,27831.0,0.50,0.42
05/04/2024 10:59:39,54.9,28.1,27831.0,0.50,0.42
